Request Index,Request Time (Seconds),vendor1 API Available,vendor2 API Available,vendor3 API Available,vendor1 Is Down,vendor2 Is Down,vendor3 Is Down,vendor1 CTM Success Percent,vendor2 CTM Success Percent,vendor3 CTM Success Percent,vendor1 FTM Failure Percent,vendor2 FTM Failure Percent,vendor3 FTM Failure Percent,vendor1 Traffic Ratio,vendor2 Traffic Ratio,vendor3 Traffic Ratio,Vendors tried
13066,16046,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13067,16047,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13068,16047,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13069,16047,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13070,16047,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13071,16049,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13072,16049,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13073,16049,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13074,16050,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13075,16050,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13076,16051,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13077,16052,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13078,16052,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13079,16053,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13080,16053,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13081,16055,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13082,16055,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13083,16056,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13084,16056,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13085,16057,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13086,16058,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13087,16058,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13088,16058,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13089,16058,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13090,16059,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13091,16061,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13092,16061,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13093,16061,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13094,16062,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13095,16062,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13096,16062,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13097,16063,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13098,16063,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13099,16065,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13100,16065,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13101,16066,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13102,16066,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13103,16066,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13104,16067,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13105,16069,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13106,16069,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13107,16069,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13108,16070,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13109,16070,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13110,16070,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13111,16071,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13112,16071,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13113,16072,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13114,16072,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13115,16073,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13116,16076,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13117,16077,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13118,16077,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13119,16077,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13120,16079,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13121,16079,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13122,16079,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13123,16079,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13124,16101,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13125,16102,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13126,16132,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13127,16142,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13128,16143,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13129,16143,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13130,16144,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13131,16145,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13132,16147,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13133,16147,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13134,16148,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13135,16149,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13136,16151,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13137,16151,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13138,16158,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13139,16162,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13140,16163,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13141,16171,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13142,16171,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13143,16174,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13144,16175,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13145,16177,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13146,16177,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13147,16178,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13148,16179,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13149,16185,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13150,16187,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13151,16188,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13152,16188,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13153,16188,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13154,16190,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13155,16196,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13156,16197,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13157,16199,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13158,16199,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13159,16200,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13160,16202,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13161,16202,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13162,16204,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13163,16205,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13164,16206,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13165,16209,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13166,16212,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13167,16217,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13168,16220,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13169,16221,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13170,16222,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13171,16225,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13172,16230,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13173,16232,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13174,16239,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13175,16239,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13176,16240,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13177,16240,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13178,16256,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13179,16259,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13180,16260,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13181,16261,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13182,16261,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13183,16262,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13184,16263,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13185,16263,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13186,16263,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13187,16264,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13188,16264,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13189,16266,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13190,16267,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13191,16267,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13192,16268,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13193,16269,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13194,16270,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13195,16270,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13196,16270,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13197,16271,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13198,16271,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13199,16271,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13200,16271,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13201,16272,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13202,16272,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13203,16273,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13204,16273,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13205,16273,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13206,16274,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13207,16275,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13208,16276,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13209,16278,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13210,16279,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13211,16279,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13212,16280,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13213,16280,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13214,16280,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13215,16281,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13216,16281,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13217,16281,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13218,16282,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13219,16282,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13220,16282,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13221,16283,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13222,16284,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13223,16285,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13224,16285,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13225,16285,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13226,16286,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13227,16287,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13228,16287,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13229,16288,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13230,16288,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13231,16291,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13232,16291,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13233,16292,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13234,16293,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13235,16293,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13236,16295,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13237,16299,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13238,16299,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13239,16300,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13240,16300,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13241,16300,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13242,16301,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13243,16301,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13244,16302,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13245,16302,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13246,16303,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13247,16303,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13248,16303,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13249,16305,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13250,16305,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13251,16306,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13252,16306,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13253,16307,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13254,16308,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13255,16309,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13256,16309,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13257,16309,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13258,16309,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13259,16310,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13260,16312,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13261,16313,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13262,16313,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13263,16316,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13264,16316,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13265,16317,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13266,16318,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13267,16320,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13268,16321,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13269,16321,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13270,16322,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13271,16323,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13272,16323,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13273,16325,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13274,16325,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13275,16326,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13276,16326,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13277,16327,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13278,16328,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13279,16329,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13280,16329,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13281,16329,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13282,16329,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13283,16331,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13284,16332,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13285,16332,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13286,16333,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13287,16334,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13288,16335,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13289,16336,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13290,16336,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13291,16337,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13292,16338,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13293,16339,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13294,16339,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13295,16341,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13296,16343,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13297,16344,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13298,16346,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13299,16347,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13300,16348,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13301,16349,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13302,16350,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13303,16350,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13304,16350,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13305,16351,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13306,16351,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13307,16351,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13308,16351,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13309,16351,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13310,16354,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13311,16355,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13312,16355,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13313,16357,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13314,16357,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13315,16358,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13316,16359,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13317,16360,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13318,16360,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13319,16360,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13320,16361,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13321,16361,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13322,16361,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13323,16362,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13324,16365,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13325,16366,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13326,16366,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13327,16366,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13328,16366,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13329,16366,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13330,16367,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13331,16367,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13332,16368,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13333,16368,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13334,16369,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13335,16369,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13336,16370,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13337,16371,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13338,16372,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13339,16373,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13340,16373,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13341,16374,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13342,16375,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13343,16375,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13344,16376,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13345,16376,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13346,16376,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13347,16377,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13348,16377,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13349,16378,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13350,16378,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13351,16380,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13352,16380,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13353,16380,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13354,16382,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13355,16382,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13356,16384,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13357,16384,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13358,16385,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
